repo_url,full_name,owner_login,description,language,stars_count,forks_count,open_issues_count,total_commits,months_with_activity,avg_commits_per_month,most_active_month,most_active_month_commits,archived,disabled,visibility,has_solidity,has_vyper,uses_solmate,uses_solady,has_scaffold_config
https://github.com/malteish/retransicp/,malteish/retransicp,malteish,Recurring on-chain transactions made easy through Internet Computer Protocol,Solidity,1,2,11,87,4,21.75,2024-09,80,False,False,public,True,False,True,False,False
https://github.com/achraf012/learning-projects/,achraf012/learning-projects,Achraf012,"Solidity lab with DEX, DAO, EIP-712, proxies, payments & more. Built to learn, break, and secure smart contracts.",Solidity,1,0,0,86,5,17.2,2025-04,41,False,False,public,True,False,True,False,False
https://github.com/evvm-org/playground-contracts/,evvm-org/playground-contracts,EVVM-org,,Solidity,0,0,0,86,4,21.5,2025-08,39,False,False,public,True,False,True,True,False
https://github.com/grateful-protocol/grateful-v2-contracts/,grateful-protocol/grateful-v2-contracts,Grateful-protocol,,Solidity,1,0,0,86,5,17.2,2024-11,44,False,False,public,True,False,True,False,False
https://github.com/valory-xyz/autonolas-governance/,valory-xyz/autonolas-governance,valory-xyz,This repository contains the Autonolas OLAS token and the governance part of the autonolas-v1 protocol.,Solidity,13,3,4,86,8,10.75,2025-06,43,False,False,public,True,False,True,False,False
https://github.com/velodrome-finance/uniswap-v4-core/,velodrome-finance/uniswap-v4-core,velodrome-finance,🦄 🦄 🦄 🦄 Core smart contracts of Uniswap v4. Used only in testing the UniversalRouter.,,1,0,0,86,8,10.75,2024-08,41,False,False,public,True,False,True,False,False
https://github.com/exactly/lib/,exactly/lib,exactly,,TypeScript,3,0,3,85,5,17.0,2024-10,27,False,False,public,True,False,True,False,False
https://github.com/bulla-network/factoring-contracts/,bulla-network/factoring-contracts,bulla-network,,Solidity,0,0,0,84,9,9.33,2024-09,27,False,False,public,True,False,True,False,False
https://github.com/dogeos69/scroll-contracts/,dogeos69/scroll-contracts,DogeOS69,,Solidity,0,0,0,84,8,10.5,2025-05,36,False,False,public,True,False,True,False,False
https://github.com/arcadia-finance/v4-periphery-fork/,arcadia-finance/v4-periphery-fork,arcadia-finance,🦄 🦄 🦄 🦄 Peripheral smart contracts for interacting with Uniswap v4,,0,0,0,83,2,41.5,2024-08,58,False,False,public,True,False,True,False,False
https://github.com/secretsaturn/secretpath/,secretsaturn/secretpath,SecretSaturn,,Python,3,0,1,83,3,27.67,2024-09,36,False,False,public,True,False,True,False,False
https://github.com/0xpepperhq/account-abstraction/,0xpepperhq/account-abstraction,0xpepperhq,,Solidity,0,0,0,82,6,13.67,2025-03,19,False,False,public,True,False,True,False,False
